id,date_account_created,timestamp_first_active,date_first_booking,gender,age,signup_method,signup_flow,language,affiliate_channel,affiliate_provider,first_affiliate_tracked,signup_app,first_device_type,first_browser,country_destination
ka54vc4ubw,2013-07-27,2013-07-27 21:48:23,,-unknown-,,basic,0,en,sem-brand,google,untracked,Web,Mac Desktop,Chrome,NDF
fzlc9pxl97,2012-07-27,2012-07-27 23:05:21,,FEMALE,33.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,IE,NDF
04o60fjjpx,2013-09-03,2013-09-03 18:39:59,,-unknown-,,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,NDF
xwpklkj3e8,2013-12-05,2013-12-05 08:19:44,,-unknown-,,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF
xaw9i0b4tq,2013-03-11,2013-03-11 01:50:18,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF
fp2vdifrry,2013-01-09,2013-01-09 03:59:58,2013-01-10,MALE,39.0,facebook,0,en,other,other,untracked,Web,Mac Desktop,Chrome,US
0rophz2wc6,2012-10-28,2012-10-28 22:20:18,2012-10-31,-unknown-,,basic,0,en,sem-non-brand,google,linked,Web,iPad,Mobile Safari,US
c9syb6wr2f,2013-12-07,2013-12-07 23:28:37,,-unknown-,31.0,basic,0,en,content,google,omg,Web,Mac Desktop,Firefox,NDF
yrwkq38ts6,2012-10-16,2012-10-16 17:11:14,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF
stshe32jjl,2013-06-11,2013-06-11 21:14:04,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Windows Desktop,IE,NDF
rbqxgi41py,2012-07-17,2012-07-17 16:57:07,2012-07-17,MALE,,basic,3,en,direct,direct,untracked,Web,Windows Desktop,Chrome,other
z1n75k2fj8,2014-05-22,2014-05-22 23:58:02,2014-05-25,MALE,30.0,basic,0,en,sem-non-brand,google,omg,Web,Windows Desktop,Firefox,US
irbj8bomfn,2012-06-23,2012-06-23 23:10:57,2013-06-16,MALE,30.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US
mo4r333cpc,2014-04-17,2014-04-17 02:43:26,2014-04-18,MALE,32.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
g0gf47a214,2011-12-26,2011-12-26 16:27:53,2012-04-22,MALE,25.0,facebook,0,en,sem-brand,google,untracked,Web,iPhone,Mobile Safari,IT
rqqet9ml43,2013-11-19,2013-11-19 19:37:19,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF
eebr7xzzqa,2014-05-16,2014-05-16 02:07:11,,FEMALE,25.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
pxk1ekkt94,2014-06-18,2014-06-18 02:18:03,,MALE,30.0,facebook,0,en,direct,direct,linked,Web,Windows Desktop,Firefox,NDF
f4er1wsrtn,2014-06-21,2014-06-21 04:51:20,,MALE,41.0,facebook,25,en,direct,direct,untracked,iOS,iPhone,Mobile Safari,NDF
lvx07z4scj,2013-02-28,2013-02-28 00:56:18,2014-01-18,MALE,34.0,basic,0,en,other,padmapper,tracked-other,Web,Windows Desktop,Chrome,US
ypf1985aid,2012-08-14,2012-08-14 03:56:10,,FEMALE,,basic,3,en,direct,direct,untracked,Web,Mac Desktop,Firefox,NDF
mn78ckwozj,2013-05-08,2013-05-08 01:12:30,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,NDF
02m32xboxk,2014-03-05,2014-03-05 04:43:47,,-unknown-,,basic,0,en,direct,direct,untracked,Web,iPad,Mobile Safari,NDF
oqhsytup4m,2014-03-19,2014-03-19 04:02:17,,MALE,29.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,IE,NDF
gp6q9cxvk7,2012-06-13,2012-06-13 18:30:43,2012-06-19,MALE,31.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
c77qat216o,2013-04-24,2013-04-24 04:28:25,2013-04-27,MALE,38.0,basic,0,en,sem-brand,google,linked,Web,Mac Desktop,Chrome,FR
wql77qoup5,2013-07-16,2013-07-16 16:49:06,,-unknown-,,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,NDF
vizd1dw4op,2013-06-20,2013-06-20 01:15:36,,-unknown-,,basic,0,en,direct,direct,untracked,Web,iPad,Mobile Safari,NDF
potwe8m8fc,2012-07-03,2012-07-03 22:52:03,,FEMALE,,basic,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,NDF
1qzf4y6q3h,2014-03-04,2014-03-04 20:18:45,,-unknown-,,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF
qlcgefvbjp,2013-04-03,2013-04-03 00:06:20,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,NDF
akw03fquql,2013-12-17,2013-12-17 01:47:45,2013-12-18,FEMALE,25.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
xgw2gs6o11,2012-03-29,2012-03-29 20:30:09,,-unknown-,34.0,basic,0,en,direct,direct,omg,Web,Mac Desktop,Safari,NDF
wslntfkwxd,2012-03-17,2012-03-17 18:42:52,,MALE,32.0,facebook,3,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,NDF
sqgpenrzyo,2013-06-19,2013-06-19 02:42:06,2013-06-28,FEMALE,43.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
wbl1kio6pa,2014-04-15,2014-04-15 17:20:03,,-unknown-,30.0,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF
3uzo94bqxr,2014-05-30,2014-05-30 15:11:53,,MALE,28.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,NDF
hvk1hwgou8,2011-08-22,2011-08-22 10:38:41,,FEMALE,30.0,facebook,0,en,direct,direct,untracked,Web,iPhone,Mobile Safari,NDF
ccsyr2bxrp,2012-08-25,2012-08-25 14:33:59,,-unknown-,,basic,12,en,api,other,,Web,Other/Unknown,-unknown-,NDF
0zvnz143yn,2012-03-14,2012-03-14 20:31:41,2012-03-17,FEMALE,36.0,basic,0,en,sem-non-brand,google,tracked-other,Web,iPad,Mobile Safari,US
atgg6tabn3,2013-11-19,2013-11-19 04:59:29,,-unknown-,,basic,0,en,other,padmapper,tracked-other,Web,iPad,Mobile Safari,NDF
kwwmu0vfqy,2013-04-30,2013-04-30 18:31:10,2013-05-01,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
st4hrlwy2a,2013-10-09,2013-10-09 20:27:18,,FEMALE,30.0,basic,0,en,other,other,tracked-other,Web,Windows Desktop,Chrome,NDF
3xlcev19c2,2012-07-15,2012-07-15 04:21:04,2012-07-28,FEMALE,78.0,basic,0,en,sem-non-brand,google,omg,Web,Windows Desktop,IE,US
vag1vt91pw,2012-07-07,2012-07-07 00:23:11,,MALE,33.0,facebook,3,en,direct,direct,linked,Web,Windows Desktop,Chrome,NDF
28hwtu0jjl,2013-08-22,2013-08-22 07:53:10,2013-08-27,MALE,30.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
6v6vreat55,2013-12-03,2013-12-03 23:48:08,,MALE,34.0,facebook,0,en,sem-non-brand,google,untracked,Web,Mac Desktop,Firefox,NDF
divleepyuz,2014-05-21,2014-05-21 02:34:24,,FEMALE,26.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,NDF
bdg5ahtc6b,2013-01-16,2013-01-16 02:06:29,2013-01-19,FEMALE,44.0,facebook,0,en,sem-brand,google,omg,Web,Windows Desktop,Firefox,US
oa06jddkb1,2013-07-25,2013-07-25 03:35:14,2013-07-29,FEMALE,36.0,basic,0,en,sem-brand,google,omg,Web,iPad,Mobile Safari,US
byr6x69rsu,2012-04-13,2012-04-13 00:08:07,,-unknown-,,basic,0,en,direct,direct,omg,Web,Mac Desktop,Safari,NDF
267rbpmx0t,2014-03-06,2014-03-06 04:53:36,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Windows Desktop,IE,NDF
lnf1lx7lu9,2012-11-15,2012-11-15 08:36:33,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,NDF
5ylgrm8mlf,2014-03-01,2014-03-01 21:48:33,,MALE,42.0,facebook,12,en,api,other,untracked,iOS,Mac Desktop,Firefox,NDF
nsexp07520,2012-09-20,2012-09-20 18:35:55,,FEMALE,52.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF
gsdhui6xzh,2012-07-20,2012-07-20 01:47:49,,MALE,80.0,facebook,0,en,direct,direct,linked,Web,Windows Desktop,Firefox,NDF
f197qw261h,2013-10-29,2013-10-29 05:32:18,2014-07-01,FEMALE,29.0,facebook,0,en,other,other,untracked,Web,Mac Desktop,Chrome,US
undteigrhk,2013-08-10,2013-08-10 03:02:04,2013-08-16,FEMALE,31.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,ES
bwyusj32vo,2011-09-28,2011-09-28 21:59:47,,FEMALE,38.0,basic,2,en,other,other,linked,Web,Mac Desktop,Safari,NDF
l1jqfoenym,2014-05-20,2014-05-20 22:44:26,2014-05-21,-unknown-,,basic,0,en,direct,direct,linked,Web,Windows Desktop,IE,other
c9f31qaolj,2013-05-21,2013-05-21 22:51:28,2013-05-23,MALE,37.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
4f9vtbrygy,2013-09-05,2013-09-05 03:05:37,,-unknown-,,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF
2db42k5mi0,2012-12-16,2012-12-16 19:01:07,,MALE,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
2ynt6wnqdl,2013-05-14,2013-05-14 19:16:38,,-unknown-,,basic,0,en,sem-non-brand,google,omg,Web,Android Tablet,IE,NDF
qq993x2tzp,2012-09-25,2012-09-25 22:48:40,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
ggwygmlxpo,2013-05-12,2013-05-12 20:52:05,2013-05-13,FEMALE,57.0,facebook,0,en,sem-brand,google,omg,Web,Windows Desktop,IE,US
ucmr7ar6qk,2013-08-22,2013-08-22 23:24:39,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,NDF
x0etr46xjr,2012-11-30,2012-11-30 02:39:25,2012-11-30,MALE,,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US
78maekn9os,2013-10-24,2013-10-24 23:09:28,,-unknown-,,basic,0,en,direct,direct,linked,Web,Windows Desktop,IE,NDF
zo7y4x0wr9,2013-06-29,2013-06-29 21:52:20,2013-07-27,FEMALE,41.0,facebook,0,en,sem-brand,google,omg,Web,Windows Desktop,Firefox,US
ul3gmmgsci,2014-06-12,2014-06-12 04:24:49,2014-06-13,-unknown-,19.0,basic,0,en,direct,direct,product,Web,Windows Desktop,IE,IT
qws3fqw2zt,2013-01-02,2013-01-02 19:45:55,,-unknown-,50.0,basic,0,en,direct,direct,omg,Web,iPad,Chrome Mobile,NDF
l76j6n09gj,2012-11-26,2012-11-26 04:36:53,2013-08-21,FEMALE,30.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
u5ubzhw3by,2012-06-16,2012-06-16 01:46:29,,MALE,36.0,basic,12,en,api,other,linked,Web,iPad,Mobile Safari,NDF
jyy4gdo57e,2012-11-12,2012-11-12 18:15:59,2013-09-05,FEMALE,39.0,facebook,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,other
hgifi35xkp,2014-03-25,2014-03-25 03:45:57,2014-03-26,-unknown-,,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,other
2qzt8rmtos,2013-07-16,2013-07-16 05:49:23,2013-07-17,MALE,40.0,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,US
ioaasp7z62,2013-04-01,2013-04-01 17:59:15,2013-04-02,FEMALE,105.0,basic,0,en,other,other,tracked-other,Web,Windows Desktop,IE,US
p2jw7wje2n,2014-03-23,2014-03-23 20:09:44,,-unknown-,,basic,0,en,sem-non-brand,google,omg,Web,iPad,Mobile Safari,NDF
aujoce17mw,2013-01-06,2013-01-06 03:28:18,,-unknown-,,basic,0,en,sem-brand,google,omg,Web,iPad,Mobile Safari,NDF
ag9uz4osxi,2013-10-23,2013-10-23 16:03:27,,-unknown-,35.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,NDF
5b4kx9m67u,2013-05-02,2013-05-02 11:10:30,2013-05-06,FEMALE,28.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
7ewrk1fxil,2013-07-19,2013-07-19 18:40:41,2013-07-19,-unknown-,,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US
3nzvfzbr5v,2013-09-17,2013-09-17 19:07:21,2013-09-21,MALE,40.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,US
hladl323w4,2013-10-07,2013-10-07 18:36:07,,-unknown-,,basic,0,en,direct,direct,untracked,Web,iPad,Mobile Safari,NDF
aeo3rr0lpk,2014-04-19,2014-04-19 20:17:29,,-unknown-,,basic,0,en,seo,google,linked,Web,Windows Desktop,Chrome,NDF
vm9hrrj0dd,2012-08-30,2012-08-30 23:30:22,2012-08-31,MALE,36.0,facebook,3,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
vztx047w4t,2013-06-08,2013-06-08 03:19:20,2013-06-28,FEMALE,46.0,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,US
xt61hin6ef,2013-03-17,2013-03-17 23:06:37,2013-03-18,FEMALE,35.0,basic,0,en,sem-brand,google,omg,Web,iPad,Mobile Safari,US
qi55dcs2vh,2012-08-25,2012-08-25 05:15:34,2013-03-19,MALE,30.0,basic,3,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
1otm3dq9av,2014-05-20,2014-05-20 20:30:57,,MALE,36.0,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF
jfeyy9v6ja,2012-11-05,2012-11-05 18:43:18,2013-06-14,MALE,27.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
1s7bxarjau,2012-09-27,2012-09-27 02:17:09,2012-09-27,MALE,,basic,3,en,sem-non-brand,google,omg,Web,Windows Desktop,IE,other
oydqdxv2j5,2013-06-13,2013-06-13 23:06:30,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Windows Desktop,IE,NDF
s5vmmerxa0,2014-02-05,2014-02-05 21:04:10,,-unknown-,,basic,0,en,seo,google,linked,Web,Windows Desktop,Chrome,NDF
5p0pus03us,2012-01-20,2012-01-20 03:34:25,2012-01-20,MALE,,basic,3,en,direct,direct,untracked,Web,Windows Desktop,IE,US
d6y7bmd41q,2013-01-22,2013-01-22 08:04:15,,FEMALE,31.0,basic,0,en,sem-non-brand,google,omg,Web,Windows Desktop,Firefox,NDF
ufy44be6n1,2014-06-05,2014-06-05 21:34:25,,-unknown-,,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF
mianzdzugt,2012-11-12,2012-11-12 01:28:02,2012-11-12,-unknown-,,basic,0,en,direct,direct,untracked,Web,iPhone,Mobile Safari,US
hy6iz9k54q,2013-05-14,2013-05-14 17:13:26,,FEMALE,28.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,NDF
c1ymg30h5m,2012-06-24,2012-06-24 01:50:41,2012-06-25,MALE,37.0,facebook,3,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,US
hej8wu8b0x,2013-11-05,2013-11-05 05:24:26,2013-11-05,FEMALE,25.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
brc3hu1beg,2013-09-29,2013-09-29 02:10:22,2013-09-30,FEMALE,35.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
30an9air06,2013-12-28,2013-12-28 22:16:00,2014-01-05,MALE,29.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,GB
x5wyi0yxet,2013-01-31,2013-01-31 02:59:08,,MALE,26.0,facebook,12,en,api,other,untracked,iOS,iPhone,-unknown-,NDF
tv4q1kxafh,2013-02-26,2013-02-26 18:33:44,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF
n3c8r6g1cb,2012-09-22,2012-09-22 00:14:13,2012-09-22,MALE,,basic,3,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
ysnm4ir9m5,2013-08-10,2013-08-10 23:33:57,2014-04-05,FEMALE,34.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
gd5k5n5bvn,2013-09-20,2013-09-20 22:27:06,,MALE,24.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
3xuclgyks4,2013-11-14,2013-11-14 22:53:55,2013-12-05,FEMALE,36.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
lhpulbtttr,2012-11-23,2012-11-23 06:55:04,2013-02-06,FEMALE,46.0,basic,12,en,api,other,omg,iOS,Windows Desktop,IE,GB
u6rdl0qp0p,2011-06-11,2011-06-11 01:25:23,2011-06-12,FEMALE,,facebook,2,en,seo,google,untracked,Web,iPhone,Mobile Safari,US
vqo9045sy6,2012-04-18,2012-04-18 05:09:27,2012-04-19,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
p0nq5gfgw3,2012-09-23,2012-09-23 22:11:06,2012-11-11,FEMALE,25.0,facebook,12,en,api,other,linked,Moweb,Mac Desktop,Firefox,US
bl98zeewbl,2014-02-09,2014-02-09 05:50:03,,-unknown-,,basic,0,fr,direct,direct,untracked,Web,Android Tablet,IE,NDF
ispxkr8sjo,2013-03-22,2013-03-22 05:39:55,2013-03-28,FEMALE,50.0,facebook,0,en,direct,direct,omg,Web,Mac Desktop,Safari,US
v6b8h2l5fh,2013-11-17,2013-11-17 03:57:37,,MALE,25.0,facebook,12,en,api,other,,iOS,Other/Unknown,-unknown-,NDF
jn8tjvp6vv,2013-05-08,2013-05-08 00:49:48,,-unknown-,,basic,0,en,direct,direct,untracked,Web,iPhone,-unknown-,NDF
izz12zymzc,2012-06-18,2012-06-18 03:46:53,2012-06-22,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,CA
vpli3qe5bt,2011-05-25,2011-05-25 01:46:36,,-unknown-,,basic,3,en,other,craigslist,,Web,Other/Unknown,-unknown-,NDF
m3zjbs16gl,2012-11-30,2012-11-30 02:47:36,,-unknown-,27.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF
xrp2jq94dh,2014-02-28,2014-02-28 07:15:59,,-unknown-,,basic,0,en,direct,direct,linked,Web,iPad,Mobile Safari,NDF
u12ll7u1p2,2012-12-16,2012-12-16 04:43:34,2012-12-27,FEMALE,28.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,AU
u5ncn1ygl1,2012-08-05,2012-08-05 03:30:01,,MALE,52.0,facebook,0,es,sem-non-brand,google,omg,Web,Windows Desktop,Chrome,NDF
ltjjwmnrzm,2014-04-13,2014-04-13 22:24:34,,MALE,36.0,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF
ojao2rccgz,2013-01-27,2013-01-27 19:20:46,2013-01-31,MALE,28.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US
4vfpj016js,2014-01-26,2014-01-26 18:10:58,2014-02-07,FEMALE,25.0,facebook,0,en,direct,direct,tracked-other,Web,Mac Desktop,Safari,US
c5pmh1ksjk,2013-08-12,2013-08-12 09:27:31,2013-08-12,FEMALE,45.0,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Firefox,US
v0b3c56ind,2014-06-03,2014-06-03 20:45:54,,FEMALE,42.0,facebook,0,en,direct,direct,untracked,Web,iPhone,Mobile Safari,NDF
k3e5ytt56f,2013-11-10,2013-11-10 08:39:51,,-unknown-,55.0,basic,0,en,direct,direct,linked,Web,iPad,Mobile Safari,NDF
54i6tc3etp,2013-12-29,2013-12-29 05:22:45,2013-12-30,MALE,,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
5vp3gwf11e,2013-06-10,2013-06-10 21:30:39,,MALE,41.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF
v4yx06fadp,2013-11-13,2013-11-13 20:57:17,,FEMALE,35.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,IE,NDF
hudok1brh3,2011-07-30,2011-07-30 03:39:58,2011-08-10,FEMALE,33.0,basic,2,en,seo,google,untracked,Web,Windows Desktop,IE,US
ksjpsxpk02,2013-11-13,2013-11-13 01:22:39,,-unknown-,,basic,0,en,other,padmapper,tracked-other,Web,Mac Desktop,Safari,NDF
e8w7k29fgt,2013-03-20,2013-03-20 02:03:45,2013-03-20,FEMALE,68.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US
krfx0ipa99,2014-05-19,2014-05-19 18:24:06,2014-07-10,MALE,43.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
tk1bsikkza,2013-05-30,2013-05-30 01:14:37,,FEMALE,28.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF
efsv1qbpu1,2013-05-13,2013-05-13 01:41:53,2014-05-07,FEMALE,27.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,FR
xjkwwn4xsa,2013-06-12,2013-06-12 05:09:49,,MALE,28.0,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF
36sdgib5ke,2014-03-01,2014-03-01 16:10:35,,MALE,32.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF
atxtwu9foc,2014-04-13,2014-04-13 08:57:29,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF
dvc3n8e0pa,2014-02-07,2014-02-07 16:51:44,,-unknown-,,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF
zy8p1hbsag,2013-11-01,2013-11-01 22:37:11,2013-11-08,FEMALE,30.0,basic,0,en,direct,direct,linked,Web,iPad,Chrome Mobile,US
lgd74rl6uo,2012-10-16,2012-10-16 04:04:30,2012-10-16,-unknown-,33.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
t99d8l8kx2,2013-04-11,2013-04-11 17:55:45,,MALE,47.0,facebook,0,en,other,facebook-open-graph,tracked-other,Web,Mac Desktop,Safari,NDF
5j94njszku,2014-04-11,2014-04-11 02:39:31,,FEMALE,60.0,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF
2w5jcrleoh,2012-07-30,2012-07-30 01:50:55,,-unknown-,,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF
ahbb5pjde0,2012-10-02,2012-10-02 20:28:48,,MALE,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,NDF
52sw07n70t,2011-03-31,2011-03-31 06:38:10,2011-03-31,-unknown-,,facebook,0,en,direct,direct,,Web,Other/Unknown,-unknown-,US
ziluf6ftaw,2013-12-20,2013-12-20 00:25:22,,-unknown-,,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF
rolh9tte1q,2013-10-03,2013-10-03 02:51:40,,-unknown-,,basic,0,ja,direct,direct,untracked,Web,Windows Desktop,Firefox,NDF
9cl1hzolmv,2014-05-04,2014-05-04 20:06:55,,-unknown-,54.0,basic,0,en,sem-brand,google,omg,Web,iPad,Mobile Safari,NDF
v5wu8yh9le,2014-05-18,2014-05-18 18:17:54,2014-05-18,-unknown-,61.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
vgagkcywmx,2013-06-03,2013-06-03 18:05:46,,FEMALE,31.0,facebook,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,NDF
d4ke9op96b,2010-07-19,2010-07-19 23:21:16,,-unknown-,,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF
45kj9bt7nu,2013-08-19,2013-08-19 00:32:04,,-unknown-,,basic,0,en,content,google,omg,Web,Windows Desktop,IE,NDF
t5upekhqxe,2013-03-22,2013-03-22 13:56:20,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF
z198iv7c0t,2013-11-17,2013-11-17 18:38:29,,-unknown-,,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF
ku3lvqk66h,2013-11-25,2013-11-25 03:58:13,,-unknown-,,basic,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,NDF
5sk6vsyrav,2012-04-17,2012-04-17 16:15:17,2012-04-19,FEMALE,46.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
vl1j0zs4cj,2012-07-10,2012-07-10 02:42:11,,FEMALE,,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,NDF
srd1se3oee,2012-07-20,2012-07-20 22:16:29,2013-06-21,MALE,45.0,facebook,3,en,other,other,untracked,Web,Windows Desktop,Firefox,US
1yd3mdxgqv,2013-09-08,2013-09-08 23:49:22,2013-12-22,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
zcpuolfp3a,2014-05-15,2014-05-15 23:56:28,2014-08-28,MALE,34.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,other
c185ixor1l,2014-05-05,2014-05-05 21:11:06,2014-05-06,-unknown-,,basic,0,en,direct,direct,untracked,Web,Windows Desktop,IE,US
r2yziydnac,2013-02-07,2013-02-07 05:33:07,2013-02-08,FEMALE,35.0,facebook,0,en,sem-non-brand,google,omg,Web,Windows Desktop,Chrome,other
k6vs507qfl,2013-01-11,2013-01-11 20:47:22,2013-01-14,MALE,29.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
ye1py7qbme,2013-01-07,2013-01-07 15:22:51,2013-01-07,MALE,42.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US
yuwq4p71u4,2013-05-28,2013-05-28 03:36:51,2013-05-28,-unknown-,,basic,0,en,sem-brand,google,product,Web,Windows Desktop,Firefox,US
jp49b8f04v,2013-01-13,2013-01-13 19:24:24,,-unknown-,,basic,12,en,api,other,untracked,Moweb,Windows Desktop,Firefox,NDF
5l0cb14to9,2012-09-04,2012-09-04 22:25:24,2012-09-05,FEMALE,,basic,3,en,other,other,tracked-other,Web,Mac Desktop,Safari,US
a6qqxa4p8m,2014-03-10,2014-03-10 05:23:13,,MALE,23.0,facebook,12,en,api,other,untracked,iOS,Windows Desktop,Chrome,NDF
99pkfc2fo4,2014-04-12,2014-04-12 05:26:17,2014-04-23,-unknown-,27.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,other
emxqlvd7ys,2012-10-30,2012-10-30 05:51:54,,FEMALE,29.0,facebook,0,en,sem-non-brand,google,omg,Web,Windows Desktop,Firefox,NDF
t2e0ku1unw,2013-08-14,2013-08-14 04:11:39,,FEMALE,27.0,facebook,0,en,direct,direct,linked,Web,iPad,Mobile Safari,NDF
7qcwp2f0qz,2014-03-15,2014-03-15 00:59:51,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,NDF
780129mopo,2014-04-17,2014-04-17 22:56:39,2014-08-17,MALE,36.0,facebook,12,en,direct,direct,untracked,iOS,iPhone,-unknown-,US
9t0xhflqom,2011-05-13,2011-05-13 06:02:50,,-unknown-,,facebook,2,en,other,other,untracked,Web,iPad,Mobile Safari,NDF
scnc916sli,2011-09-04,2011-09-04 00:22:48,,FEMALE,32.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF
